Year,Gebietseinheit,sex,AGS,GeoCode,Value
1994,Uelzen,maennlich,360,K0360,1678.0
1994,Uelzen,weiblich,360,K0360,1342.0
1995,Uelzen,,360,K0360,3026.0
1995,Uelzen,maennlich,360,K0360,1682.0
1995,Uelzen,weiblich,360,K0360,1344.0
1996,Uelzen,,360,K0360,3002.0
1996,Uelzen,maennlich,360,K0360,1622.0
1996,Uelzen,weiblich,360,K0360,1380.0
1997,Uelzen,,360,K0360,2919.0
1997,Uelzen,maennlich,360,K0360,1547.0
1997,Uelzen,weiblich,360,K0360,1372.0
1998,Uelzen,,360,K0360,2811.0
1998,Uelzen,maennlich,360,K0360,1508.0
1998,Uelzen,weiblich,360,K0360,1303.0
1999,Uelzen,,360,K0360,2767.0
1999,Uelzen,maennlich,360,K0360,1464.0
1999,Uelzen,weiblich,360,K0360,1303.0
2000,Uelzen,,360,K0360,2647.0
2000,Uelzen,maennlich,360,K0360,1363.0
2000,Uelzen,weiblich,360,K0360,1284.0
2001,Uelzen,,360,K0360,2801.0
2001,Uelzen,maennlich,360,K0360,1497.0
2001,Uelzen,weiblich,360,K0360,1304.0
2002,Uelzen,,360,K0360,2918.0
2002,Uelzen,maennlich,360,K0360,1546.0
2002,Uelzen,weiblich,360,K0360,1372.0
2003,Uelzen,,360,K0360,2865.0
2003,Uelzen,maennlich,360,K0360,1473.0
2003,Uelzen,weiblich,360,K0360,1392.0
2004,Uelzen,,360,K0360,2825.0
2004,Uelzen,maennlich,360,K0360,1433.0
2004,Uelzen,weiblich,360,K0360,1392.0
2005,Uelzen,,360,K0360,2786.0
2005,Uelzen,maennlich,360,K0360,1399.0
2005,Uelzen,weiblich,360,K0360,1387.0
2006,Uelzen,,360,K0360,2742.0
2006,Uelzen,maennlich,360,K0360,1375.0
2006,Uelzen,weiblich,360,K0360,1367.0
2007,Uelzen,,360,K0360,2695.0
2007,Uelzen,maennlich,360,K0360,1352.0
2007,Uelzen,weiblich,360,K0360,1343.0
2008,Uelzen,,360,K0360,2550.0
2008,Uelzen,maennlich,360,K0360,1247.0
2008,Uelzen,weiblich,360,K0360,1303.0
2009,Uelzen,,360,K0360,2527.0
2009,Uelzen,maennlich,360,K0360,1244.0
2009,Uelzen,weiblich,360,K0360,1283.0
2010,Uelzen,,360,K0360,2555.0
2010,Uelzen,maennlich,360,K0360,1273.0
2010,Uelzen,weiblich,360,K0360,1282.0
2011,Uelzen,,360,K0360,2563.0
2011,Uelzen,maennlich,360,K0360,1260.0
2011,Uelzen,weiblich,360,K0360,1303.0
2012,Uelzen,,360,K0360,2634.0
2012,Uelzen,maennlich,360,K0360,1305.0
2012,Uelzen,weiblich,360,K0360,1329.0
2013,Uelzen,,360,K0360,3031.0
2013,Uelzen,maennlich,360,K0360,1552.0
2013,Uelzen,weiblich,360,K0360,1479.0
2014,Uelzen,,360,K0360,3588.0
2014,Uelzen,maennlich,360,K0360,1870.0
2014,Uelzen,weiblich,360,K0360,1718.0
2015,Uelzen,,360,K0360,4184.0
2015,Uelzen,maennlich,360,K0360,2224.0
2015,Uelzen,weiblich,360,K0360,1960.0
2016,Uelzen,,360,K0360,5020.0
2016,Uelzen,maennlich,360,K0360,2740.0
2016,Uelzen,weiblich,360,K0360,2280.0
2017,Uelzen,,360,K0360,5335.0
2017,Uelzen,maennlich,360,K0360,2885.0
2017,Uelzen,weiblich,360,K0360,2450.0
2018,Uelzen,,360,K0360,5605.0
2018,Uelzen,maennlich,360,K0360,3000.0
2018,Uelzen,weiblich,360,K0360,2605.0
1978,Verden,,361,K0361,2282.0
1978,Verden,maennlich,361,K0361,1300.0
1978,Verden,weiblich,361,K0361,982.0
1979,Verden,,361,K0361,2534.0
1979,Verden,maennlich,361,K0361,1458.0
1979,Verden,weiblich,361,K0361,1076.0
1980,Verden,,361,K0361,2775.0
1980,Verden,maennlich,361,K0361,1598.0
1980,Verden,weiblich,361,K0361,1177.0
1981,Verden,,361,K0361,2956.0
1981,Verden,maennlich,361,K0361,1692.0
1981,Verden,weiblich,361,K0361,1264.0
1982,Verden,,361,K0361,2933.0
1982,Verden,maennlich,361,K0361,1666.0
1982,Verden,weiblich,361,K0361,1267.0
1983,Verden,,361,K0361,2944.0
1983,Verden,maennlich,361,K0361,1662.0
1983,Verden,weiblich,361,K0361,1282.0
1984,Verden,,361,K0361,2771.0
1984,Verden,maennlich,361,K0361,1538.0
1984,Verden,weiblich,361,K0361,1233.0
1985,Verden,,361,K0361,2920.0
1985,Verden,maennlich,361,K0361,1629.0
1985,Verden,weiblich,361,K0361,1291.0
1986,Verden,,361,K0361,3181.0
1986,Verden,maennlich,361,K0361,1769.0
1986,Verden,weiblich,361,K0361,1412.0
1987,Verden,,361,K0361,3306.0
1987,Verden,maennlich,361,K0361,1817.0
1987,Verden,weiblich,361,K0361,1489.0
1990,Verden,,361,K0361,4216.0
1990,Verden,maennlich,361,K0361,2275.0
1990,Verden,weiblich,361,K0361,1941.0
1991,Verden,,361,K0361,4646.0
1991,Verden,maennlich,361,K0361,2531.0
1991,Verden,weiblich,361,K0361,2115.0
1992,Verden,,361,K0361,5634.0
1992,Verden,maennlich,361,K0361,3082.0
1992,Verden,weiblich,361,K0361,2552.0
1993,Verden,,361,K0361,6026.0
1993,Verden,maennlich,361,K0361,3303.0
1993,Verden,weiblich,361,K0361,2723.0
1994,Verden,,361,K0361,6390.0
1994,Verden,maennlich,361,K0361,3470.0
1994,Verden,weiblich,361,K0361,2920.0
1995,Verden,,361,K0361,6901.0
1995,Verden,maennlich,361,K0361,3718.0
1995,Verden,weiblich,361,K0361,3183.0
1996,Verden,,361,K0361,6839.0
1996,Verden,maennlich,361,K0361,3637.0
1996,Verden,weiblich,361,K0361,3202.0
1997,Verden,,361,K0361,6930.0
1997,Verden,maennlich,361,K0361,3662.0
1997,Verden,weiblich,361,K0361,3268.0
1998,Verden,,361,K0361,6948.0
1998,Verden,maennlich,361,K0361,3642.0
1998,Verden,weiblich,361,K0361,3306.0
1999,Verden,,361,K0361,7224.0
1999,Verden,maennlich,361,K0361,3813.0
1999,Verden,weiblich,361,K0361,3411.0
2000,Verden,,361,K0361,7163.0
2000,Verden,maennlich,361,K0361,3749.0
2000,Verden,weiblich,361,K0361,3414.0
2001,Verden,,361,K0361,7181.0
2001,Verden,maennlich,361,K0361,3758.0
2001,Verden,weiblich,361,K0361,3423.0
2002,Verden,,361,K0361,7096.0
2002,Verden,maennlich,361,K0361,3649.0
2002,Verden,weiblich,361,K0361,3447.0
2003,Verden,,361,K0361,7088.0
2003,Verden,maennlich,361,K0361,3640.0
2003,Verden,weiblich,361,K0361,3448.0
2004,Verden,,361,K0361,6866.0
2004,Verden,maennlich,361,K0361,3506.0
2004,Verden,weiblich,361,K0361,3360.0
2005,Verden,,361,K0361,6736.0
2005,Verden,maennlich,361,K0361,3389.0
2005,Verden,weiblich,361,K0361,3347.0
2006,Verden,,361,K0361,6710.0
2006,Verden,maennlich,361,K0361,3360.0
2006,Verden,weiblich,361,K0361,3350.0
2007,Verden,,361,K0361,6576.0
2007,Verden,maennlich,361,K0361,3258.0
2007,Verden,weiblich,361,K0361,3318.0
2008,Verden,,361,K0361,6545.0
2008,Verden,maennlich,361,K0361,3218.0
2008,Verden,weiblich,361,K0361,3327.0
2009,Verden,,361,K0361,6485.0
2009,Verden,maennlich,361,K0361,3162.0
2009,Verden,weiblich,361,K0361,3323.0
2010,Verden,,361,K0361,6525.0
2010,Verden,maennlich,361,K0361,3167.0
2010,Verden,weiblich,361,K0361,3358.0
2011,Verden,,361,K0361,6554.0
2011,Verden,maennlich,361,K0361,3199.0
2011,Verden,weiblich,361,K0361,3355.0
2012,Verden,,361,K0361,6669.0
2012,Verden,maennlich,361,K0361,3281.0
2012,Verden,weiblich,361,K0361,3388.0
2013,Verden,,361,K0361,7060.0
2013,Verden,maennlich,361,K0361,3539.0
2013,Verden,weiblich,361,K0361,3521.0
2014,Verden,,361,K0361,7644.0
2014,Verden,maennlich,361,K0361,3930.0
2014,Verden,weiblich,361,K0361,3714.0
2015,Verden,,361,K0361,9177.0
2015,Verden,maennlich,361,K0361,5031.0
2015,Verden,weiblich,361,K0361,4146.0
2016,Verden,,361,K0361,10055.0
2016,Verden,maennlich,361,K0361,5605.0
2016,Verden,weiblich,361,K0361,4450.0
2017,Verden,,361,K0361,10510.0
2017,Verden,maennlich,361,K0361,5840.0
2017,Verden,weiblich,361,K0361,4670.0
2018,Verden,,361,K0361,10975.0
2018,Verden,maennlich,361,K0361,6030.0
2018,Verden,weiblich,361,K0361,4945.0
1978,Statistische Region Weser-Ems,,4,K04,56485.0
1978,Statistische Region Weser-Ems,maennlich,4,K04,32119.0
1978,Statistische Region Weser-Ems,weiblich,4,K04,24366.0
1979,Statistische Region Weser-Ems,,4,K04,59673.0
1979,Statistische Region Weser-Ems,maennlich,4,K04,34087.0
1979,Statistische Region Weser-Ems,weiblich,4,K04,25586.0
1980,Statistische Region Weser-Ems,,4,K04,65561.0
1980,Statistische Region Weser-Ems,maennlich,4,K04,37952.0
1980,Statistische Region Weser-Ems,weiblich,4,K04,27609.0
1981,Statistische Region Weser-Ems,,4,K04,68607.0
1981,Statistische Region Weser-Ems,maennlich,4,K04,39626.0
1981,Statistische Region Weser-Ems,weiblich,4,K04,28981.0
1982,Statistische Region Weser-Ems,,4,K04,69225.0
1982,Statistische Region Weser-Ems,maennlich,4,K04,39780.0
1982,Statistische Region Weser-Ems,weiblich,4,K04,29445.0
1983,Statistische Region Weser-Ems,,4,K04,66867.0
1983,Statistische Region Weser-Ems,maennlich,4,K04,38096.0
1983,Statistische Region Weser-Ems,weiblich,4,K04,28771.0
1984,Statistische Region Weser-Ems,,4,K04,62823.0
1984,Statistische Region Weser-Ems,maennlich,4,K04,35649.0
1984,Statistische Region Weser-Ems,weiblich,4,K04,27174.0
1985,Statistische Region Weser-Ems,,4,K04,62667.0
1985,Statistische Region Weser-Ems,maennlich,4,K04,35668.0
1985,Statistische Region Weser-Ems,weiblich,4,K04,26999.0
1986,Statistische Region Weser-Ems,,4,K04,65717.0
1986,Statistische Region Weser-Ems,maennlich,4,K04,37604.0
1986,Statistische Region Weser-Ems,weiblich,4,K04,28113.0
1987,Statistische Region Weser-Ems,,4,K04,66351.0
1987,Statistische Region Weser-Ems,maennlich,4,K04,37648.0
1987,Statistische Region Weser-Ems,weiblich,4,K04,28703.0
1990,Statistische Region Weser-Ems,,4,K04,76688.0
1990,Statistische Region Weser-Ems,maennlich,4,K04,43073.0
1990,Statistische Region Weser-Ems,weiblich,4,K04,33615.0
1991,Statistische Region Weser-Ems,,4,K04,83040.0
1991,Statistische Region Weser-Ems,maennlich,4,K04,47047.0
1991,Statistische Region Weser-Ems,weiblich,4,K04,35993.0
1992,Statistische Region Weser-Ems,,4,K04,101614.0
1992,Statistische Region Weser-Ems,maennlich,4,K04,58439.0
1992,Statistische Region Weser-Ems,weiblich,4,K04,43175.0
1993,Statistische Region Weser-Ems,,4,K04,102262.0
1993,Statistische Region Weser-Ems,maennlich,4,K04,57663.0
1993,Statistische Region Weser-Ems,weiblich,4,K04,44599.0
1994,Statistische Region Weser-Ems,,4,K04,105558.0
1994,Statistische Region Weser-Ems,maennlich,4,K04,58870.0
1994,Statistische Region Weser-Ems,weiblich,4,K04,46688.0
1995,Statistische Region Weser-Ems,,4,K04,111722.0
1995,Statistische Region Weser-Ems,maennlich,4,K04,62194.0
1995,Statistische Region Weser-Ems,weiblich,4,K04,49528.0
1996,Statistische Region Weser-Ems,,4,K04,114997.0
1996,Statistische Region Weser-Ems,maennlich,4,K04,63567.0
1996,Statistische Region Weser-Ems,weiblich,4,K04,51430.0
1997,Statistische Region Weser-Ems,,4,K04,116428.0
1997,Statistische Region Weser-Ems,maennlich,4,K04,64248.0
1997,Statistische Region Weser-Ems,weiblich,4,K04,52180.0
1998,Statistische Region Weser-Ems,,4,K04,115612.0
1998,Statistische Region Weser-Ems,maennlich,4,K04,63566.0
1998,Statistische Region Weser-Ems,weiblich,4,K04,52046.0
1999,Statistische Region Weser-Ems,,4,K04,117480.0
1999,Statistische Region Weser-Ems,maennlich,4,K04,64176.0
1999,Statistische Region Weser-Ems,weiblich,4,K04,53304.0
2000,Statistische Region Weser-Ems,,4,K04,115928.0
2000,Statistische Region Weser-Ems,maennlich,4,K04,62943.0
2000,Statistische Region Weser-Ems,weiblich,4,K04,52985.0
2001,Statistische Region Weser-Ems,,4,K04,119424.0
2001,Statistische Region Weser-Ems,maennlich,4,K04,64591.0
2001,Statistische Region Weser-Ems,weiblich,4,K04,54833.0
2002,Statistische Region Weser-Ems,,4,K04,121192.0
2002,Statistische Region Weser-Ems,maennlich,4,K04,65371.0
2002,Statistische Region Weser-Ems,weiblich,4,K04,55821.0
2003,Statistische Region Weser-Ems,,4,K04,122629.0
2003,Statistische Region Weser-Ems,maennlich,4,K04,65752.0
2003,Statistische Region Weser-Ems,weiblich,4,K04,56877.0
2004,Statistische Region Weser-Ems,,4,K04,122663.0
2004,Statistische Region Weser-Ems,maennlich,4,K04,65411.0
2004,Statistische Region Weser-Ems,weiblich,4,K04,57252.0
2005,Statistische Region Weser-Ems,,4,K04,124593.0
2005,Statistische Region Weser-Ems,maennlich,4,K04,66150.0
2005,Statistische Region Weser-Ems,weiblich,4,K04,58443.0
2006,Statistische Region Weser-Ems,,4,K04,126626.0
2006,Statistische Region Weser-Ems,maennlich,4,K04,67662.0
2006,Statistische Region Weser-Ems,weiblich,4,K04,58964.0
2007,Statistische Region Weser-Ems,,4,K04,129389.0
2007,Statistische Region Weser-Ems,maennlich,4,K04,69280.0
2007,Statistische Region Weser-Ems,weiblich,4,K04,60109.0
2008,Statistische Region Weser-Ems,,4,K04,130858.0
2008,Statistische Region Weser-Ems,maennlich,4,K04,69978.0
2008,Statistische Region Weser-Ems,weiblich,4,K04,60880.0
2009,Statistische Region Weser-Ems,,4,K04,132319.0
2009,Statistische Region Weser-Ems,maennlich,4,K04,70553.0
2009,Statistische Region Weser-Ems,weiblich,4,K04,61766.0
2010,Statistische Region Weser-Ems,,4,K04,136335.0
2010,Statistische Region Weser-Ems,maennlich,4,K04,73531.0
2010,Statistische Region Weser-Ems,weiblich,4,K04,62804.0
2011,Statistische Region Weser-Ems,,4,K04,142571.0
2011,Statistische Region Weser-Ems,maennlich,4,K04,77170.0
2011,Statistische Region Weser-Ems,weiblich,4,K04,65401.0
2012,Statistische Region Weser-Ems,,4,K04,152042.0
2012,Statistische Region Weser-Ems,maennlich,4,K04,83317.0
2012,Statistische Region Weser-Ems,weiblich,4,K04,68725.0
2013,Statistische Region Weser-Ems,,4,K04,161729.0
2013,Statistische Region Weser-Ems,maennlich,4,K04,88811.0
2013,Statistische Region Weser-Ems,weiblich,4,K04,72918.0
2014,Statistische Region Weser-Ems,,4,K04,177691.0
2014,Statistische Region Weser-Ems,maennlich,4,K04,98247.0
2014,Statistische Region Weser-Ems,weiblich,4,K04,79444.0
2015,Statistische Region Weser-Ems,,4,K04,207956.0
2015,Statistische Region Weser-Ems,maennlich,4,K04,116932.0
2015,Statistische Region Weser-Ems,weiblich,4,K04,91024.0
2016,Statistische Region Weser-Ems,,4,K04,236470.0
2016,Statistische Region Weser-Ems,maennlich,4,K04,134000.0
2016,Statistische Region Weser-Ems,weiblich,4,K04,102475.0
2017,Statistische Region Weser-Ems,,4,K04,247925.0
2017,Statistische Region Weser-Ems,maennlich,4,K04,139865.0
2017,Statistische Region Weser-Ems,weiblich,4,K04,108060.0
2018,Statistische Region Weser-Ems,,4,K04,260205.0
2018,Statistische Region Weser-Ems,maennlich,4,K04,146255.0
2018,Statistische Region Weser-Ems,weiblich,4,K04,113950.0
1978,Delmenhorst-Stadt,,401,K0401,4247.0
1978,Delmenhorst-Stadt,maennlich,401,K0401,2271.0
1978,Delmenhorst-Stadt,weiblich,401,K0401,1976.0
1979,Delmenhorst-Stadt,,401,K0401,4520.0
1979,Delmenhorst-Stadt,maennlich,401,K0401,2424.0
1979,Delmenhorst-Stadt,weiblich,401,K0401,2096.0
1980,Delmenhorst-Stadt,,401,K0401,4853.0
1980,Delmenhorst-Stadt,maennlich,401,K0401,2610.0
1980,Delmenhorst-Stadt,weiblich,401,K0401,2243.0
1981,Delmenhorst-Stadt,,401,K0401,5136.0
1981,Delmenhorst-Stadt,maennlich,401,K0401,2763.0
1981,Delmenhorst-Stadt,weiblich,401,K0401,2373.0
1982,Delmenhorst-Stadt,,401,K0401,5150.0
1982,Delmenhorst-Stadt,maennlich,401,K0401,2770.0
1982,Delmenhorst-Stadt,weiblich,401,K0401,2380.0
1983,Delmenhorst-Stadt,,401,K0401,4841.0
1983,Delmenhorst-Stadt,maennlich,401,K0401,2611.0
1983,Delmenhorst-Stadt,weiblich,401,K0401,2230.0
1984,Delmenhorst-Stadt,,401,K0401,4138.0
1984,Delmenhorst-Stadt,maennlich,401,K0401,2223.0
1984,Delmenhorst-Stadt,weiblich,401,K0401,1915.0
1985,Delmenhorst-Stadt,,401,K0401,4058.0
1985,Delmenhorst-Stadt,maennlich,401,K0401,2184.0
1985,Delmenhorst-Stadt,weiblich,401,K0401,1874.0
1986,Delmenhorst-Stadt,,401,K0401,4162.0
1986,Delmenhorst-Stadt,maennlich,401,K0401,2226.0
1986,Delmenhorst-Stadt,weiblich,401,K0401,1936.0
1987,Delmenhorst-Stadt,,401,K0401,4264.0
1987,Delmenhorst-Stadt,maennlich,401,K0401,2255.0
1987,Delmenhorst-Stadt,weiblich,401,K0401,2009.0
1990,Delmenhorst-Stadt,,401,K0401,4823.0
1990,Delmenhorst-Stadt,maennlich,401,K0401,2524.0
1990,Delmenhorst-Stadt,weiblich,401,K0401,2299.0
1991,Delmenhorst-Stadt,,401,K0401,4984.0
1991,Delmenhorst-Stadt,maennlich,401,K0401,2650.0
1991,Delmenhorst-Stadt,weiblich,401,K0401,2334.0
1992,Delmenhorst-Stadt,,401,K0401,5759.0
1992,Delmenhorst-Stadt,maennlich,401,K0401,3133.0
1992,Delmenhorst-Stadt,weiblich,401,K0401,2626.0
1993,Delmenhorst-Stadt,,401,K0401,5793.0
1993,Delmenhorst-Stadt,maennlich,401,K0401,3080.0
1993,Delmenhorst-Stadt,weiblich,401,K0401,2713.0
1994,Delmenhorst-Stadt,,401,K0401,6279.0
1994,Delmenhorst-Stadt,maennlich,401,K0401,3329.0
1994,Delmenhorst-Stadt,weiblich,401,K0401,2950.0
1995,Delmenhorst-Stadt,,401,K0401,6496.0
1995,Delmenhorst-Stadt,maennlich,401,K0401,3441.0
1995,Delmenhorst-Stadt,weiblich,401,K0401,3055.0
1996,Delmenhorst-Stadt,,401,K0401,6708.0
1996,Delmenhorst-Stadt,maennlich,401,K0401,3534.0
1996,Delmenhorst-Stadt,weiblich,401,K0401,3174.0
1997,Delmenhorst-Stadt,,401,K0401,6993.0
1997,Delmenhorst-Stadt,maennlich,401,K0401,3687.0
1997,Delmenhorst-Stadt,weiblich,401,K0401,3306.0
1998,Delmenhorst-Stadt,,401,K0401,6883.0
1998,Delmenhorst-Stadt,maennlich,401,K0401,3599.0
1998,Delmenhorst-Stadt,weiblich,401,K0401,3284.0
1999,Delmenhorst-Stadt,,401,K0401,6893.0
1999,Delmenhorst-Stadt,maennlich,401,K0401,3609.0
1999,Delmenhorst-Stadt,weiblich,401,K0401,3284.0
2000,Delmenhorst-Stadt,,401,K0401,6792.0
2000,Delmenhorst-Stadt,maennlich,401,K0401,3513.0
2000,Delmenhorst-Stadt,weiblich,401,K0401,3279.0
2001,Delmenhorst-Stadt,,401,K0401,6891.0
2001,Delmenhorst-Stadt,maennlich,401,K0401,3554.0
2001,Delmenhorst-Stadt,weiblich,401,K0401,3337.0
2002,Delmenhorst-Stadt,,401,K0401,6953.0
2002,Delmenhorst-Stadt,maennlich,401,K0401,3552.0
2002,Delmenhorst-Stadt,weiblich,401,K0401,3401.0
2003,Delmenhorst-Stadt,,401,K0401,6951.0
2003,Delmenhorst-Stadt,maennlich,401,K0401,3512.0
2003,Delmenhorst-Stadt,weiblich,401,K0401,3439.0
2004,Delmenhorst-Stadt,,401,K0401,6697.0
2004,Delmenhorst-Stadt,maennlich,401,K0401,3372.0
2004,Delmenhorst-Stadt,weiblich,401,K0401,3325.0
2005,Delmenhorst-Stadt,,401,K0401,6751.0
2005,Delmenhorst-Stadt,maennlich,401,K0401,3416.0
2005,Delmenhorst-Stadt,weiblich,401,K0401,3335.0
2006,Delmenhorst-Stadt,,401,K0401,6486.0
2006,Delmenhorst-Stadt,maennlich,401,K0401,3254.0
2006,Delmenhorst-Stadt,weiblich,401,K0401,3232.0
2007,Delmenhorst-Stadt,,401,K0401,6323.0
2007,Delmenhorst-Stadt,maennlich,401,K0401,3155.0
2007,Delmenhorst-Stadt,weiblich,401,K0401,3168.0
2008,Delmenhorst-Stadt,,401,K0401,6245.0
2008,Delmenhorst-Stadt,maennlich,401,K0401,3114.0
2008,Delmenhorst-Stadt,weiblich,401,K0401,3131.0
2009,Delmenhorst-Stadt,,401,K0401,6190.0
2009,Delmenhorst-Stadt,maennlich,401,K0401,3058.0
2009,Delmenhorst-Stadt,weiblich,401,K0401,3132.0
2010,Delmenhorst-Stadt,,401,K0401,6102.0
2010,Delmenhorst-Stadt,maennlich,401,K0401,2995.0
2010,Delmenhorst-Stadt,weiblich,401,K0401,3107.0
2011,Delmenhorst-Stadt,,401,K0401,6243.0
2011,Delmenhorst-Stadt,maennlich,401,K0401,3115.0
2011,Delmenhorst-Stadt,weiblich,401,K0401,3128.0
2012,Delmenhorst-Stadt,,401,K0401,6616.0
2012,Delmenhorst-Stadt,maennlich,401,K0401,3352.0
2012,Delmenhorst-Stadt,weiblich,401,K0401,3264.0
2013,Delmenhorst-Stadt,,401,K0401,7163.0
2013,Delmenhorst-Stadt,maennlich,401,K0401,3683.0
2013,Delmenhorst-Stadt,weiblich,401,K0401,3480.0
2014,Delmenhorst-Stadt,,401,K0401,8139.0
2014,Delmenhorst-Stadt,maennlich,401,K0401,4279.0
2014,Delmenhorst-Stadt,weiblich,401,K0401,3860.0
2015,Delmenhorst-Stadt,,401,K0401,10029.0
2015,Delmenhorst-Stadt,maennlich,401,K0401,5427.0
2015,Delmenhorst-Stadt,weiblich,401,K0401,4602.0
2016,Delmenhorst-Stadt,,401,K0401,11225.0
2016,Delmenhorst-Stadt,maennlich,401,K0401,6060.0
2016,Delmenhorst-Stadt,weiblich,401,K0401,5170.0
2017,Delmenhorst-Stadt,,401,K0401,12410.0
2017,Delmenhorst-Stadt,maennlich,401,K0401,6615.0
2017,Delmenhorst-Stadt,weiblich,401,K0401,5795.0
2018,Delmenhorst-Stadt,,401,K0401,12970.0
2018,Delmenhorst-Stadt,maennlich,401,K0401,6905.0
2018,Delmenhorst-Stadt,weiblich,401,K0401,6065.0
1978,Emden-Stadt,,402,K0402,1657.0
1978,Emden-Stadt,maennlich,402,K0402,1033.0
1978,Emden-Stadt,weiblich,402,K0402,624.0
1979,Emden-Stadt,,402,K0402,1676.0
1979,Emden-Stadt,maennlich,402,K0402,1048.0
1979,Emden-Stadt,weiblich,402,K0402,628.0
1980,Emden-Stadt,,402,K0402,1903.0
1980,Emden-Stadt,maennlich,402,K0402,1183.0
1980,Emden-Stadt,weiblich,402,K0402,720.0
1981,Emden-Stadt,,402,K0402,1875.0
1981,Emden-Stadt,maennlich,402,K0402,1105.0
1981,Emden-Stadt,weiblich,402,K0402,770.0
1982,Emden-Stadt,,402,K0402,1943.0
1982,Emden-Stadt,maennlich,402,K0402,1128.0
1982,Emden-Stadt,weiblich,402,K0402,815.0
1983,Emden-Stadt,,402,K0402,1960.0
1983,Emden-Stadt,maennlich,402,K0402,1151.0
1983,Emden-Stadt,weiblich,402,K0402,809.0
1984,Emden-Stadt,,402,K0402,1842.0
1984,Emden-Stadt,maennlich,402,K0402,1099.0
1984,Emden-Stadt,weiblich,402,K0402,743.0
1985,Emden-Stadt,,402,K0402,1660.0
1985,Emden-Stadt,maennlich,402,K0402,991.0
1985,Emden-Stadt,weiblich,402,K0402,669.0
1986,Emden-Stadt,,402,K0402,1641.0
1986,Emden-Stadt,maennlich,402,K0402,976.0
1986,Emden-Stadt,weiblich,402,K0402,665.0
1987,Emden-Stadt,,402,K0402,1604.0
1987,Emden-Stadt,maennlich,402,K0402,959.0
1987,Emden-Stadt,weiblich,402,K0402,645.0
1990,Emden-Stadt,,402,K0402,1722.0
1990,Emden-Stadt,maennlich,402,K0402,1045.0
1990,Emden-Stadt,weiblich,402,K0402,677.0
1991,Emden-Stadt,,402,K0402,1866.0
1991,Emden-Stadt,maennlich,402,K0402,1155.0
1991,Emden-Stadt,weiblich,402,K0402,711.0
1992,Emden-Stadt,,402,K0402,2239.0
1992,Emden-Stadt,maennlich,402,K0402,1356.0
1992,Emden-Stadt,weiblich,402,K0402,883.0
1993,Emden-Stadt,,402,K0402,2293.0
1993,Emden-Stadt,maennlich,402,K0402,1392.0
1993,Emden-Stadt,weiblich,402,K0402,901.0
1994,Emden-Stadt,,402,K0402,2419.0
1994,Emden-Stadt,maennlich,402,K0402,1457.0
1994,Emden-Stadt,weiblich,402,K0402,962.0
1995,Emden-Stadt,,402,K0402,2392.0
1995,Emden-Stadt,maennlich,402,K0402,1420.0
1995,Emden-Stadt,weiblich,402,K0402,972.0
1996,Emden-Stadt,,402,K0402,2366.0
1996,Emden-Stadt,maennlich,402,K0402,1393.0
1996,Emden-Stadt,weiblich,402,K0402,973.0
1997,Emden-Stadt,,402,K0402,2517.0
1997,Emden-Stadt,maennlich,402,K0402,1495.0
1997,Emden-Stadt,weiblich,402,K0402,1022.0
1998,Emden-Stadt,,402,K0402,2457.0
1998,Emden-Stadt,maennlich,402,K0402,1453.0
1998,Emden-Stadt,weiblich,402,K0402,1004.0
1999,Emden-Stadt,,402,K0402,2575.0
1999,Emden-Stadt,maennlich,402,K0402,1522.0
1999,Emden-Stadt,weiblich,402,K0402,1053.0
2000,Emden-Stadt,,402,K0402,2438.0
2000,Emden-Stadt,maennlich,402,K0402,1420.0
2000,Emden-Stadt,weiblich,402,K0402,1018.0
2001,Emden-Stadt,,402,K0402,2509.0
2001,Emden-Stadt,maennlich,402,K0402,1478.0
2001,Emden-Stadt,weiblich,402,K0402,1031.0
2002,Emden-Stadt,,402,K0402,2518.0
2002,Emden-Stadt,maennlich,402,K0402,1467.0
2002,Emden-Stadt,weiblich,402,K0402,1051.0
2003,Emden-Stadt,,402,K0402,2412.0
2003,Emden-Stadt,maennlich,402,K0402,1384.0
2003,Emden-Stadt,weiblich,402,K0402,1028.0
2004,Emden-Stadt,,402,K0402,2622.0
2004,Emden-Stadt,maennlich,402,K0402,1537.0
2004,Emden-Stadt,weiblich,402,K0402,1085.0
2005,Emden-Stadt,,402,K0402,2783.0
2005,Emden-Stadt,maennlich,402,K0402,1628.0
2005,Emden-Stadt,weiblich,402,K0402,1155.0
2006,Emden-Stadt,,402,K0402,2664.0
2006,Emden-Stadt,maennlich,402,K0402,1530.0
2006,Emden-Stadt,weiblich,402,K0402,1134.0
2007,Emden-Stadt,,402,K0402,2663.0
2007,Emden-Stadt,maennlich,402,K0402,1545.0
2007,Emden-Stadt,weiblich,402,K0402,1118.0
2008,Emden-Stadt,,402,K0402,2585.0
2008,Emden-Stadt,maennlich,402,K0402,1438.0
2008,Emden-Stadt,weiblich,402,K0402,1147.0
2009,Emden-Stadt,,402,K0402,2360.0
2009,Emden-Stadt,maennlich,402,K0402,1286.0
2009,Emden-Stadt,weiblich,402,K0402,1074.0
2010,Emden-Stadt,,402,K0402,2454.0
2010,Emden-Stadt,maennlich,402,K0402,1359.0
2010,Emden-Stadt,weiblich,402,K0402,1095.0
2011,Emden-Stadt,,402,K0402,2487.0
